ID,utterance,annotation,list-ID
1432,non \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1433,dans les feuilles . [media],"[NULL,NULL,NULL]",1
1433,dans les feuilles . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
1434,non \<None\> ... [media],"[NULL,NULL,NULL]",1
1434,non \<None\> ... [media],"[NULL,NULL,NULL]",2
1435,est elle \<None\> \<trail off question\> [media],"[NULL,NULL,NULL]",1
1435,est elle \<None\> \<trail off question\> [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1436,dans le tapis ! [media],"[NULL,NULL,NULL]",1
1436,dans le tapis ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1437,quoi ? [media],"[NULL,NULL,NULL]",1
1437,quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1438,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
1438,\<None\> \<None\> \<None\> . [media],"[CHI-Response:No-label,NULL,NULL]",2
1439,j'ai pas entendu ! [media],"[NULL,NULL,NULL]",1
1439,j'ai pas entendu ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
1440,xxx \<None\> . [media],"[NULL,NULL,NULL]",1
1440,xxx \<None\> . [media],"[NULL,NULL,NULL]",2
1441,sous le tapis . c'est ça ? [media],"[NULL,NULL,NULL]",1
1441,sous le tapis . c'est ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1442,[quote] \<None\> \<None\> \<None\> \<None\> !,"[NULL,NULL,NULL]",1
1442,[quote] \<None\> \<None\> \<None\> \<None\> !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1443,qu'est-ce qu'elle dit la grenouille ? [media],"[NULL,NULL,NULL]",1
1443,qu'est-ce qu'elle dit la grenouille ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1444,tu devrais \<None\> ... [media],"[NULL,NULL,NULL]",1
1444,tu devrais \<None\> ... [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1445,0. . [media],"[NULL,NULL,NULL]",1
1445,0. . [media],"[NULL,NULL,NULL]",2
1446,[quote] [quote] regarder \<None\> ...,"[NULL,NULL,NULL]",1
1446,[quote] [quote] regarder \<None\> ...,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1447,[quote] par-ici ! [media],"[NULL,NULL,NULL]",1
1447,[quote] par-ici ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1448,où est-ce qu'il regarde maintenant ? [media],"[NULL,NULL,NULL]",1
1448,où est-ce qu'il regarde maintenant ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1449,0. . [media],"[NULL,NULL,NULL]",1
1449,0. . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
1450,[quote] dans la ...,"[NULL,NULL,NULL]",1
1450,[quote] dans la ...,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
1451,0. . [media],"[NULL,NULL,NULL]",1
1451,0. . [media],"[NULL,NULL,NULL]",2
1452,[quote] dans la quoi ?,"[NULL,NULL,NULL]",1
1452,[quote] dans la quoi ?,"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1453,là ! [media],"[NULL,NULL,NULL]",1
1453,là ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1454,[quote] non non non regarde tu décolles là !,"[NULL,NULL,NULL]",1
1454,[quote] non non non regarde tu décolles là !,"[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Add-info,NULL]",2
1455,qu'est-ce qu'elle dit . il est \<None\> ... [media],"[NULL,NULL,NULL]",1
1455,qu'est-ce qu'elle dit . il est \<None\> ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
1456,0. . [media],"[NULL,NULL,NULL]",1
1456,0. . [media],"[NULL,NULL,NULL]",2
1457,la boîte à lettres \<None\> quel meilleur endroit \<None\> ... [media],"[NULL,NULL,NULL]",1
1457,la boîte à lettres \<None\> quel meilleur endroit \<None\> ... [media],"[PAR-Follow-up:other,NULL,NULL]",2
1458,il est \<None\> ... [media],"[NULL,NULL,NULL]",1
1458,il est \<None\> ... [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
1459,[quote] miro ou quoi \<None\> ! [media],"[NULL,NULL,NULL]",1
1459,[quote] miro ou quoi \<None\> ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
1460,0. . [media],"[NULL,NULL,NULL]",1
1460,0. . [media],"[NULL,NULL,NULL]",2
1461,[quote] 0. .,"[NULL,NULL,NULL]",1
1461,[quote] 0. .,"[NULL,NULL,NULL]",2
1462,0. je vais sûrement la trouver dans \<None\> ... [media],"[NULL,NULL,NULL]",1
1462,0. je vais sûrement la trouver dans \<None\> ... [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
1463,0. www \<None\> . [media],"[NULL,NULL,NULL]",1
1463,0. www \<None\> . [media],"[NULL,NULL,NULL]",2
1464,bah Anaé t arrêtes un p peu là ! [media],"[NULL,NULL,NULL]",1
1464,bah Anaé t arrêtes un p peu là ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
1465,[quote] 0. .,"[NULL,NULL,NULL]",1
1465,[quote] 0. .,"[NULL,NULL,NULL]",2
1466,je sais pas ! [media],"[NULL,NULL,NULL]",1
1466,je sais pas ! [media],"[NULL,NULL,NULL]",2
1467,dans le coffre de \<None\> ... [media],"[NULL,NULL,NULL]",1
1467,dans le coffre de \<None\> ... [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
1468,[quote] l'auto \<None\> . [media],"[NULL,NULL,NULL]",1
1468,[quote] l'auto \<None\> . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
1469,qu'est-ce qu'elle dit la grenouille ? [media],"[NULL,NULL,NULL]",1
1469,qu'est-ce qu'elle dit la grenouille ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1470,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1470,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1471,elle est par-ici ? [media],"[NULL,NULL,NULL]",1
1471,elle est par-ici ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
1472,oui ! [media],"[NULL,NULL,NULL]",1
1472,oui ! [media],"[NULL,NULL,NULL]",2
1473,quelqu'un m'a appelé \<None\> qui est là \<None\> ? [media],"[NULL,NULL,NULL]",1
1473,quelqu'un m'a appelé \<None\> qui est là \<None\> ? [media],"[NULL,NULL,NULL]",2
1474,[quote] j'aurais juré entendre une voix \<None\> voyons \<None\> ... [media],"[NULL,NULL,NULL]",1
1474,[quote] j'aurais juré entendre une voix \<None\> voyons \<None\> ... [media],"[NULL,NULL,NULL]",2
1475,oh qu'est-ce qu'il passe là ? [media],"[NULL,NULL,NULL]",1
1475,oh qu'est-ce qu'il passe là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1476,0. \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1476,0. \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
1477,il a trouvé la clé elle était où la clé ? [media],"[NULL,NULL,NULL]",1
1477,il a trouvé la clé elle était où la clé ? [media],"[PAR-Follow-up:Give-response,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
1478,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1478,\<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]",2
1479,bah qu'est-ce qu'elle fait là ? [media],"[NULL,NULL,NULL]",1
1479,bah qu'est-ce qu'elle fait là ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2
1480,0. \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1480,0. \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
1481,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1481,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
1482,[quote] yyy \<interruption\>,"[NULL,NULL,NULL]",1
1482,[quote] yyy \<interruption\>,"[NULL,NULL,NULL]",2
1483,ah elle est en_d on voit ses pieds qui dépassent ! [media],"[NULL,NULL,NULL]",1
1483,ah elle est en_d on voit ses pieds qui dépassent ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Add-info,NULL]",2
1484,[quote] 0. .,"[NULL,NULL,NULL]",1
1484,[quote] 0. .,"[NULL,NULL,NULL]",2
1485,hum hum hum ! [media],"[NULL,NULL,NULL]",1
1485,hum hum hum ! [media],"[NULL,NULL,NULL]",2
1486,et là qu'est-ce qu'il s passe ? [media],"[NULL,NULL,NULL]",1
1486,et là qu'est-ce qu'il s passe ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1487,0. il y a p la grenouille ! [media],"[NULL,NULL,NULL]",1
1487,0. il y a p la grenouille ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1488,elle est où ? [media],"[NULL,NULL,NULL]",1
1488,elle est où ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1489,dedans ! [media],"[NULL,NULL,NULL]",1
1489,dedans ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1490,et qu'est-ce qu'elle dit \<None\> ? [media],"[NULL,NULL,NULL]",1
1490,et qu'est-ce qu'elle dit \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
1491,0. . [media],"[NULL,NULL,NULL]",1
1491,0. . [media],"[NULL,NULL,NULL]",2
1492,[quote] stop \<None\> !,"[NULL,NULL,NULL]",1
1492,[quote] stop \<None\> !,"[PAR-Follow-up:Give-response,NULL,NULL]",2
1493,[quote] t as \<None\> ... [media],"[NULL,NULL,NULL]",1
1493,[quote] t as \<None\> ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1494,0. . [media],"[NULL,NULL,NULL]",1
1494,0. . [media],"[NULL,NULL,NULL]",2
1495,[quote] [quote] t as oublié \<None\> ...,"[NULL,NULL,NULL]",1
1495,[quote] [quote] t as oublié \<None\> ...,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1496,[quote] ta valise ! [media],"[NULL,NULL,NULL]",1
1496,[quote] ta valise ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1497,[quote] mon \<None\> ... [media],"[NULL,NULL,NULL]",1
1497,[quote] mon \<None\> ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
1498,0. . [media],"[NULL,NULL,NULL]",1
1498,0. . [media],"[NULL,NULL,NULL]",2
1499,[quote] [quote] mon coco \<None\> !,"[NULL,NULL,NULL]",1
1499,[quote] [quote] mon coco \<None\> !,"[PAR-Follow-up:Give-response,NULL,NULL]",2
1500,ouais ! [media],"[NULL,NULL,NULL]",1
1500,ouais ! [media],"[NULL,NULL,NULL]",2
1501,[quote] 0. .,"[NULL,NULL,NULL]",1
1501,[quote] 0. .,"[NULL,NULL,NULL]",2
1502,stop t as oublié ta valise mon coco \<None\> ! [media],"[NULL,NULL,NULL]",1
1502,stop t as oublié ta valise mon coco \<None\> ! [media],"[NULL,NULL,NULL]",2
1503,bravo ! [media],"[NULL,NULL,NULL]",1
1503,bravo ! [media],"[NULL,NULL,NULL]",2
1504,tu veux faire un p peu de pâte à mod ? [media],"[NULL,NULL,NULL]",1
1504,tu veux faire un p peu de pâte à mod ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1505,0. tu me lis Petit_Ours et après euh tu te reposes ! [media],"[NULL,NULL,NULL]",1
1505,0. tu me lis Petit_Ours et après euh tu te reposes ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1506,[quote] 0. .,"[NULL,NULL,NULL]",1
1506,[quote] 0. .,"[NULL,NULL,NULL]",2
1507,[quote] 0. .,"[NULL,NULL,NULL]",1
1507,[quote] 0. .,"[NULL,NULL,NULL]",2
1508,euh moi j'en ai un p peu marre là Anaé de lire des livres . [media],"[NULL,NULL,NULL]",1
1508,euh moi j'en ai un p peu marre là Anaé de lire des livres . [media],"[PAR-Follow-up:other,NULL,NULL]",2
1509,[quote] et ap ...,"[NULL,NULL,NULL]",1
1509,[quote] et ap ...,"[NULL,NULL,NULL]",2
1510,et après \<None\> \<None\> \<None\> \<None\> \<None\> tu te reposes ! [media],"[NULL,NULL,NULL]",1
1510,et après \<None\> \<None\> \<None\> \<None\> \<None\> tu te reposes ! [media],"[NULL,NULL,NULL]",2
1511,mais tu fais quoi pendant que je me repose ? [media],"[NULL,NULL,NULL]",1
1511,mais tu fais quoi pendant que je me repose ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1512,bah tu lis un livre d'abord et après ... [media],"[NULL,NULL,NULL]",1
1512,bah tu lis un livre d'abord et après ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1513,[quote] tu dors ! [media],"[NULL,NULL,NULL]",1
1513,[quote] tu dors ! [media],"[NULL,NULL,NULL]",2
1514,Petit_Ours_Brun \<None\> s'est fait \<None\> ... [media],"[NULL,NULL,NULL]",1
1514,Petit_Ours_Brun \<None\> s'est fait \<None\> ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1515,[quote] mal ! [media],"[NULL,NULL,NULL]",1
1515,[quote] mal ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1516,Petit_Ours_Brun est tombé \<None\> ... [media],"[NULL,NULL,NULL]",1
1516,Petit_Ours_Brun est tombé \<None\> ... [media],"[PAR-Follow-up:other,NULL,NULL]",2
1517,[quote] il s'est fait mal \<None\> ... [media],"[NULL,NULL,NULL]",1
1517,[quote] il s'est fait mal \<None\> ... [media],"[NULL,NULL,NULL]",2
1518,[quote] ouille ouille ouille \<None\> ! [media],"[NULL,NULL,NULL]",1
1518,[quote] ouille ouille ouille \<None\> ! [media],"[NULL,NULL,NULL]",2
1519,Petit_Ours_Brun se relève \<None\> c'est au genou qu'il a mal \<None\> ... [media],"[NULL,NULL,NULL]",1
1519,Petit_Ours_Brun se relève \<None\> c'est au genou qu'il a mal \<None\> ... [media],"[NULL,NULL,NULL]",2
1520,[quote] aïe aïe aïe \<None\> ! [media],"[NULL,NULL,NULL]",1
1520,[quote] aïe aïe aïe \<None\> ! [media],"[NULL,NULL,NULL]",2
1521,Petit_Ours_Brun se met à pleurer \<None\> il va voir sa maman \<None\> . vite vite vite \<None\> ! [media],"[NULL,NULL,NULL]",1
1521,Petit_Ours_Brun se met à pleurer \<None\> il va voir sa maman \<None\> . vite vite vite \<None\> ! [media],"[NULL,NULL,NULL]",2
1522,Maman_Ours lui dit \<None\> où tu t'es fait mal \<None\> montre moi \<None\> ! [media],"[NULL,NULL,NULL]",1
1522,Maman_Ours lui dit \<None\> où tu t'es fait mal \<None\> montre moi \<None\> ! [media],"[NULL,NULL,NULL]",2
1523,ce n' est pas grave \<None\> attends \<None\> . [media],"[NULL,NULL,NULL]",1
1523,ce n' est pas grave \<None\> attends \<None\> . [media],"[NULL,NULL,NULL]",2
1524,Petit_Ours veut bien que maman le soigne \<None\> mais il ne veut pas qu'elle le touche \<None\> ! [media],"[NULL,NULL,NULL]",1
1524,Petit_Ours veut bien que maman le soigne \<None\> mais il ne veut pas qu'elle le touche \<None\> ! [media],"[NULL,NULL,NULL]",2
1525,Maman_Ours nettoie le genou de Petit_Ours \<None\> elle lui fait un beau pansement \<None\> ... [media],"[NULL,NULL,NULL]",1
1525,Maman_Ours nettoie le genou de Petit_Ours \<None\> elle lui fait un beau pansement \<None\> ... [media],"[NULL,NULL,NULL]",2
1526,[quote] super \<None\> ! [media],"[NULL,NULL,NULL]",1
1526,[quote] super \<None\> ! [media],"[NULL,NULL,NULL]",2
1527,[quote] 0. .,"[NULL,NULL,NULL]",1
1527,[quote] 0. .,"[NULL,NULL,NULL]",2
1528,Petit_Ours_Brun avait besoin d' un pansement \<None\> et aussi d' un gros câlin \<None\> ça va mieux \<None\> . [media],"[NULL,NULL,NULL]",1
1528,Petit_Ours_Brun avait besoin d' un pansement \<None\> et aussi d' un gros câlin \<None\> ça va mieux \<None\> . [media],"[NULL,NULL,NULL]",2
1529,et voilà ! [media],"[NULL,NULL,NULL]",1
1529,et voilà ! [media],"[NULL,NULL,NULL]",2
1530,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1530,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
1531,il a plus de bobo ! [media],"[NULL,NULL,NULL]",1
1531,il a plus de bobo ! [media],"[NULL,NULL,NULL]",2
1532,t en as déjà eu des bobos toi ? [media],"[NULL,NULL,NULL]",1
1532,t en as déjà eu des bobos toi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1533,bah ouais xxx au genou ! [media],"[NULL,NULL,NULL]",1
1533,bah ouais xxx au genou ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1534,et qu'est-ce qu'on a mis dessus ? [media],"[NULL,NULL,NULL]",1
1534,et qu'est-ce qu'on a mis dessus ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1535,0. \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1535,0. \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1536,ah bon ? [media],"[NULL,NULL,NULL]",1
1536,ah bon ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
1537,ah oui . [media],"[NULL,NULL,NULL]",1
1537,ah oui . [media],"[NULL,NULL,NULL]",2
1539,est-ce que tu t'es déjà fait un bobo à l'école ? [media],"[NULL,NULL,NULL]",1
1539,est-ce que tu t'es déjà fait un bobo à l'école ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1540,hum oui . [media],"[NULL,NULL,NULL]",1
1540,hum oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1541,oui ? [media],"[NULL,NULL,NULL]",1
1541,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
1542,et à la cantine . [media],"[NULL,NULL,NULL]",1
1542,et à la cantine . [media],"[NULL,NULL,NULL]",2
1543,où ça ? [media],"[NULL,NULL,NULL]",1
1543,où ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1544,là . [media],"[NULL,NULL,NULL]",1
1544,là . [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]",2
1545,là ? [media],"[NULL,NULL,NULL]",1
1545,là ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1546,oui . [media],"[NULL,NULL,NULL]",1
1546,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1547,comment tu avais fait ? [media],"[NULL,NULL,NULL]",1
1547,comment tu avais fait ? [media],"[PAR-Follow-up:Followup-question,CHI-Response:Answer:no-explanation-needed,NULL]",2
1548,bah il y a quelqu'un qui m'a tapée . [media],"[NULL,NULL,NULL]",1
1548,bah il y a quelqu'un qui m'a tapée . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
1549,quelqu'un qui t'a tapée qui est-ce qui t'a tapée ? [media],"[NULL,NULL,NULL]",1
1549,quelqu'un qui t'a tapée qui est-ce qui t'a tapée ? [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
1550,[quote] 0. .,"[NULL,NULL,NULL]",1
1550,[quote] 0. .,"[NULL,NULL,NULL]",2
1551,hum Thomas ! [media],"[NULL,NULL,NULL]",1
1551,hum Thomas ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1552,Thomas il t'a tapée ? [media],"[NULL,NULL,NULL]",1
1552,Thomas il t'a tapée ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1553,non ... [media],"[NULL,NULL,NULL]",1
1553,non ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1554,[quote] \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
1554,[quote] \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1555,Enzo il t'a tapée . bah c'est pas gentil ça ! [media],"[NULL,NULL,NULL]",1
1555,Enzo il t'a tapée . bah c'est pas gentil ça ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:other,NULL]",2
1556,0. . [media],"[NULL,NULL,NULL]",1
1556,0. . [media],"[NULL,NULL,NULL]",2
1557,[quote] et qu'est-ce que tu as dit ?,"[NULL,NULL,NULL]",1
1557,[quote] et qu'est-ce que tu as dit ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1558,dit à la maîtresse ! [media],"[NULL,NULL,NULL]",1
1558,dit à la maîtresse ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
1559,et qu'est-ce qu'elle a dit la maîtresse ? [media],"[NULL,NULL,NULL]",1
1559,et qu'est-ce qu'elle a dit la maîtresse ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1560,elle a dit de ... [media],"[NULL,NULL,NULL]",1
1560,elle a dit de ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1561,[quote] Enzo ... [media],"[NULL,NULL,NULL]",1
1561,[quote] Enzo ... [media],"[NULL,NULL,NULL]",2
1562,[quote] il va arrêter ! [media],"[NULL,NULL,NULL]",1
1562,[quote] il va arrêter ! [media],"[NULL,NULL,NULL]",2
1563,elle a dit Enzo tu vas arrêter \<None\> ? [media],"[NULL,NULL,NULL]",1
1563,elle a dit Enzo tu vas arrêter \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1564,oui ! [media],"[NULL,NULL,NULL]",1
1564,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1565,[quote] 0. .,"[NULL,NULL,NULL]",1
1565,[quote] 0. .,"[NULL,NULL,NULL]",2
1566,sinon ... [media],"[NULL,NULL,NULL]",1
1566,sinon ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1567,sinon quoi ? [media],"[NULL,NULL,NULL]",1
1567,sinon quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1568,0. . [media],"[NULL,NULL,NULL]",1
1568,0. . [media],"[NULL,NULL,NULL]",2
1569,0. . [media],"[NULL,NULL,NULL]",1
1569,0. . [media],"[NULL,NULL,NULL]",2
1570,sinon quoi ? [media],"[NULL,NULL,NULL]",1
1570,sinon quoi ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
1571,et tu racontes à Aliyah que tu as eu la fève \<None\> ! [media],"[NULL,NULL,NULL]",1
1571,et tu racontes à Aliyah que tu as eu la fève \<None\> ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
1572,oh . [media],"[NULL,NULL,NULL]",1
1572,oh . [media],"[NULL,NULL,NULL]",2
1573,[quote] à l'école . [media],"[NULL,NULL,NULL]",1
1573,[quote] à l'école . [media],"[NULL,NULL,NULL]",2
1574,vous avez mangé la galette à l'école ? [media],"[NULL,NULL,NULL]",1
1574,vous avez mangé la galette à l'école ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1575,[quote] 0. .,"[NULL,NULL,NULL]",1
1575,[quote] 0. .,"[NULL,NULL,NULL]",2
1576,ah non à la cantine ! [media],"[NULL,NULL,NULL]",1
1576,ah non à la cantine ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1577,et alors ? [media],"[NULL,NULL,NULL]",1
1577,et alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1578,qu'est-ce qu'il s'est passé ? [media],"[NULL,NULL,NULL]",1
1578,qu'est-ce qu'il s'est passé ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
1579,[quote] 0. .,"[NULL,NULL,NULL]",1
1579,[quote] 0. .,"[NULL,NULL,NULL]",2
1580,c'est moi qu a eu la fève tout_l a eu la fève . [media],"[NULL,NULL,NULL]",1
1580,c'est moi qu a eu la fève tout_l a eu la fève . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1581,tout_l tout_l a eu la fève \<None\> ? [media],"[NULL,NULL,NULL]",1
1581,tout_l tout_l a eu la fève \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1582,[quote] 0. .,"[NULL,NULL,NULL]",1
1582,[quote] 0. .,"[NULL,NULL,NULL]",2
1583,[quote] 0. .,"[NULL,NULL,NULL]",1
1583,[quote] 0. .,"[NULL,NULL,NULL]",2
1584,bah oui ! [media],"[NULL,NULL,NULL]",1
1584,bah oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1585,y avait u une fève dans chaque part de galette ? [media],"[NULL,NULL,NULL]",1
1585,y avait u une fève dans chaque part de galette ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1586,non ! [media],"[NULL,NULL,NULL]",1
1586,non ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1587,non quand_même pas ! [media],"[NULL,NULL,NULL]",1
1587,non quand_même pas ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:other,NULL]",2
1588,et tu as eu une couronne ? [media],"[NULL,NULL,NULL]",1
1588,et tu as eu une couronne ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
1589,[quote] 0. .,"[NULL,NULL,NULL]",1
1589,[quote] 0. .,"[NULL,NULL,NULL]",2
1590,ah oui ! [media],"[NULL,NULL,NULL]",1
1590,ah oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
1591,elle est comment ? [media],"[NULL,NULL,NULL]",1
